,activities.activity_id,similar.klifs_structure_id,similar.fp_similarity
108760,17773310,6123,0.2366412213740458
70567,17773311,6123,0.2301587301587301
98985,17773312,6123,0.234375
115964,17773313,6123,0.2338709677419354
19734,17773314,1183,0.2522522522522522
35572,17773315,1183,0.2627118644067797
16110,17773316,6312,0.2521008403361344
194369,17773317,6123,0.2426470588235294
76006,17773318,6123,0.2403100775193798
45895,17773319,1183,0.2478632478632478
45072,17773320,1183,0.2612612612612612
82677,17773321,6123,0.2290076335877862
107139,17773322,6312,0.2272727272727272
129275,17773323,1183,0.2456140350877192
40283,17773324,1183,0.2672413793103448
124322,17773325,1183,0.2416666666666666
148908,17773326,1183,0.2521739130434782
146052,17773327,1183,0.2457627118644068
150032,17773328,1183,0.25
146360,17773329,1183,0.2434782608695652
159148,17773330,1183,0.2457627118644068
179961,17773331,1183,0.2413793103448276
25648,17773332,1183,0.2456140350877192
123530,17773333,1183,0.247787610619469
25911,17773334,1183,0.2545454545454545
39631,17773335,1183,0.2636363636363636
66555,17773336,1183,0.25
55562,17773337,1183,0.2612612612612612
36113,17773338,1183,0.247787610619469
29422,17773339,1183,0.2456140350877192
76335,17773340,6123,0.2222222222222222
159439,17773341,6123,0.217391304347826
165510,17773342,6123,0.213235294117647
171959,17773343,6123,0.2352941176470588
172625,17773344,6123,0.2406015037593984
180491,17773345,6123,0.2222222222222222
184501,17773346,6123,0.217391304347826
191991,17773347,6123,0.2205882352941176
43134,17773348,6123,0.2148148148148148
147543,17773349,6123,0.2461538461538461
46773,17773350,6123,0.2196969696969697
54050,17773351,1155,0.2477064220183486
74601,17773352,6123,0.2384615384615384
169786,17773353,1183,0.2357723577235772
154253,17773354,1183,0.2586206896551724
42957,17773355,6312,0.2608695652173913
34338,17773356,6312,0.2727272727272727
149265,17773357,1183,0.2727272727272727
158724,17773358,1183,0.2416666666666666
146020,17773359,1183,0.2654867256637168
48580,17773360,1183,0.2521739130434782
101546,17773361,1183,0.2660550458715596
83990,17773362,1183,0.2761904761904762
134664,17773363,1183,0.2419354838709677
160382,17773364,1183,0.2478632478632478
146318,17773365,1183,0.2649572649572649
93647,17773366,1183,0.2612612612612612
158526,17773368,1183,0.1842105263157894
140775,17773369,6312,0.2272727272727272
151711,17773370,6312,0.2454545454545454
128097,17773371,1183,0.2522522522522522
114125,17773372,1183,0.2321428571428571
191314,17773373,6312,0.225
109235,17773374,6312,0.2452830188679245
130384,17773375,1183,0.2522522522522522
42662,17773376,1183,0.2542372881355932
42246,17773377,1183,0.2568807339449541
63437,17773378,1183,0.2666666666666666
62588,17773379,6123,0.1944444444444444
138778,17773380,1183,0.1842105263157894
132287,17773381,1183,0.1949152542372881
160301,17773382,6122,0.1818181818181818
69523,17773383,1183,0.1929824561403508
87938,17773384,1183,0.1796875
42468,17773385,1183,0.2068965517241379
119141,17773386,1184,0.2214285714285714
153623,17773387,1183,0.1705426356589147
89001,17773388,1183,0.1949152542372881
60483,17773389,1183,0.1791044776119403
51344,17773390,1183,0.2066115702479339
155496,17773391,1183,0.1904761904761904
101540,17773392,1183,0.1848739495798319
55505,17773393,1183,0.2564102564102564
66667,17773394,6312,0.211864406779661
66544,17773395,1183,0.2627118644067797
43543,17773396,1183,0.2436974789915966
70368,17773397,6312,0.2276422764227642
55646,17773398,6312,0.25
59457,17773399,6312,0.224
55705,17773400,1183,0.2338709677419354
88997,17773401,1183,0.234375
79992,17773402,1183,0.2362204724409448
54034,17773403,1183,0.2265625
112054,17773404,1183,0.2272727272727272
130245,17773405,1183,0.2101449275362318
103324,17773406,6312,0.2301587301587301
76336,17773407,1183,0.2439024390243902
61510,17773408,1183,0.2459016393442623
76349,17773409,6312,0.2204724409448819
73482,17773410,1183,0.2265625
76469,17773411,6312,0.2480620155038759
74296,17773412,1183,0.2164179104477611
60882,17773413,10613,0.2815533980582524
50436,17773414,1183,0.2301587301587301
63875,17773415,1183,0.232
70459,17773416,1183,0.2196969696969697
65232,17773417,1183,0.2272727272727272
105140,17773418,1183,0.2479338842975206
98600,17773419,1183,0.232
115270,17773420,1183,0.25
82849,17773421,6313,0.2377622377622377
123367,17773422,6313,0.3007518796992481
72451,17773423,1184,0.2482758620689655
145137,17773424,6312,0.2384615384615384
70524,17773425,1183,0.24
53901,17773426,1183,0.25
53733,17773427,1183,0.2479338842975206
79840,17773428,1183,0.2338709677419354
51137,17773429,1183,0.2403100775193798
39611,17773430,1183,0.2325581395348837
70444,17773431,1183,0.2362204724409448
65229,17773432,1183,0.2283464566929134
86829,17773433,1183,0.2421875
111338,17773434,1152,0.2478632478632478
123361,17773435,1183,0.2327586206896551
138951,17773436,1183,0.2413793103448276
130337,17773437,1183,0.2195121951219512
172477,17773438,1183,0.2231404958677686
118500,17773439,6312,0.2258064516129032
167302,17773440,1183,0.2258064516129032
178943,17773441,1183,0.224
185322,17773442,1183,0.2204724409448819
183930,17773443,1183,0.2195121951219512
186096,17773444,1183,0.216
178446,17773445,1183,0.2222222222222222
198722,17773446,1183,0.2076923076923077
192726,17773447,1183,0.2045454545454545
188344,17773448,1183,0.2213740458015267
180531,17773449,1183,0.2093023255813953
195135,17773450,1183,0.2195121951219512
198416,17773451,1183,0.2058823529411764
48544,17773452,1183,0.2410714285714285
120990,17773453,1183,0.2368421052631578
45646,17773454,1183,0.2283464566929134
35621,17773455,1183,0.2338709677419354
79158,17773456,6312,0.2248062015503876
79125,17773457,1183,0.2213740458015267
90912,17773458,1183,0.2153846153846154
23489,17773459,1183,0.2204724409448819
109219,17773460,6313,0.2357142857142857
130952,17773461,6312,0.2540983606557377
122227,17773462,1183,0.2377049180327868
145028,17773463,1183,0.2093023255813953
123002,17773464,1183,0.2063492063492063
27481,17774351,5336,0.1764705882352941
37795,17774352,5334,0.2028985507246377
41292,17774353,5336,0.1946902654867256
41291,17774354,5314,0.1865671641791045
46716,17774355,5336,0.2105263157894736
49262,17774356,5331,0.3017241379310345
49266,17774357,5314,0.2578125
54869,17774358,5314,0.2213740458015267
54868,17774359,5314,0.3813559322033898
70998,17774360,5314,0.176
71921,17774361,5314,0.1825396825396825
123222,17774362,5314,0.2
133829,17774363,5331,0.1788617886178861
130777,17774364,5331,0.1627906976744186
132128,17774365,5331,0.293103448275862
131292,17774366,5331,0.1782945736434108
138218,17774367,5324,0.21875
166006,17774368,6289,0.1739130434782608
99496,17774369,5331,0.1705426356589147
107650,17774370,5331,0.2786885245901639
96851,17774371,6289,0.1557377049180328
108007,17774372,5324,0.2170542635658914
104889,17774373,5336,0.1900826446280991
116842,17774374,5336,0.3454545454545454
183542,17774375,5330,0.1384615384615384
185701,17774376,5318,0.1560283687943262
51999,17774391,-1,
51998,17774392,-1,
12912,17774393,-1,
13420,17774394,-1,
14091,17774395,-1,
15962,17774396,-1,
14502,17774397,-1,
12294,17774398,-1,
19351,17774399,-1,
15065,17774400,-1,
54866,17774401,-1,
23443,17774402,-1,
39806,17774403,-1,
39387,17774405,-1,
35205,17774406,-1,
24811,17774407,-1,
27620,17774408,-1,
40975,17774409,-1,
24803,17774411,-1,
89000,17774704,15185,0.1006711409395973
110811,17774705,15185,0.1034482758620689
115000,17774706,15185,0.0993377483443708
107108,17774707,15185,0.0980392156862745
89556,17774708,15185,0.1045751633986928
95671,17774709,15185,0.0955414012738853
133745,17774710,15185,0.1118421052631579
115015,17774711,15185,0.1013513513513513
143329,17774732,13900,0.2558139534883721
118953,17774736,983,0.2474226804123711
158096,17774737,13900,0.265625
181083,17774738,13900,0.2043795620437956
119586,17774740,983,0.2018348623853211
173351,17774741,983,0.2019230769230769
184971,17774742,968,0.2142857142857142
188874,17774745,983,0.2346938775510204
183314,17774746,983,0.2075471698113207
152013,17774747,983,0.31
125858,17774748,968,0.2074074074074074
172469,17774749,986,0.2047244094488189
163807,17774750,987,0.1551724137931034
149889,17774751,988,0.1587301587301587
97815,17774752,983,0.2450980392156862
77486,17774757,983,0.2254901960784313
132131,17774800,14614,0.2246376811594203
195961,17774801,14224,0.2364864864864864
166974,17774802,6095,0.2357142857142857
173218,17774803,6095,0.2907801418439716
193352,17774804,14634,0.2406015037593984
195666,17774805,14634,0.2627737226277372
145672,17774806,6095,0.390625
190614,17774807,14614,0.2384615384615384
172149,17774808,14614,0.217391304347826
192436,17774809,14614,0.2313432835820895
191382,17774810,14634,0.475
192965,17774811,14614,0.2325581395348837
54076,17775010,5336,0.3873873873873873
39091,17775011,5336,0.3839285714285714
64012,17775012,5336,0.3534482758620689
135119,17775013,5336,0.3783783783783784
76043,17775014,5336,0.3693693693693693
74289,17775015,5336,0.3628318584070796
39785,17775016,5336,0.4897959183673469
39912,17775017,5336,0.3796296296296296
49137,17775018,5336,0.3783783783783784
59483,17775019,5336,0.3888888888888889
59338,17775020,5336,0.3596491228070175
51328,17775021,5336,0.3888888888888889
60835,17775022,5336,0.3796296296296296
44057,17775023,5336,0.3805309734513274
34352,17775024,5336,0.3703703703703703
50764,17775025,5336,0.3508771929824561
77867,17775026,5336,0.4392523364485981
50765,17775027,5336,0.4181818181818181
71461,17775028,5336,0.4380952380952381
40123,17775029,5336,0.4466019417475728
45755,17775030,5336,0.4607843137254901
34806,17775031,5336,0.4466019417475728
53798,17775032,5336,0.4660194174757281
81503,17775033,5336,0.4519230769230769
61143,17775034,5336,0.4299065420560747
66496,17775035,5336,0.4259259259259259
57795,17775037,5336,0.4433962264150943
31778,17775038,5336,0.4519230769230769
57549,17775039,5336,0.4528301886792453
60980,17775040,5336,0.4563106796116505
74904,17775041,5331,0.2727272727272727
39664,17775042,5331,0.3252032520325203
53580,17775043,5331,0.3728813559322034
46255,17775044,5331,0.3278688524590163
62492,17775045,5336,0.3008130081300813
59370,17775046,5336,0.2704918032786885
48059,17775047,5331,0.2571428571428571
60801,17775048,5336,0.2424242424242424
62311,17775049,5331,0.2608695652173913
34359,17775050,5336,0.2556390977443609
55706,17775051,5336,0.25
66447,17775052,5336,0.272
60829,17775053,5336,0.2773109243697479
62404,17775054,5331,0.25
64004,17775055,5336,0.2461538461538461
42193,17775056,5336,0.2481203007518796
45508,17775057,5336,0.2537313432835821
51393,17775058,5336,0.2601626016260163
57848,17775059,5336,0.2462686567164179
38615,17775060,5331,0.2517985611510791
62456,17775061,5336,0.2406015037593984
58342,17775062,5336,0.2426470588235294
62330,17775063,5336,0.2462686567164179
60957,17775064,5336,0.2462686567164179
65284,17775065,5336,0.2644628099173554
57247,17775066,5321,0.2442748091603053
59472,17775067,5324,0.2348484848484848
48114,17775068,5336,0.2439024390243902
82071,17775069,5331,0.2464788732394366
31328,17775070,5331,0.3706896551724138
45202,17775071,5336,0.3076923076923077
39345,17775072,5336,0.3157894736842105
55902,17775073,5336,0.3361344537815126
42879,17775074,5336,0.3644859813084112
46697,17775075,5336,0.3391304347826087
75558,17775076,5336,0.2408759124087591
62510,17775077,5336,0.2661290322580645
65128,17775078,5336,0.2461538461538461
54895,17775079,5331,0.2890625
59283,17775080,5331,0.2769230769230769
49143,17775081,5336,0.2773109243697479
60487,17775082,5331,0.2867647058823529
53788,17775083,5331,0.4260869565217391
59172,17775084,5331,0.2790697674418604
57573,17775085,5331,0.2773722627737226
60873,17775086,5331,0.2814814814814815
59282,17775087,5331,0.2642857142857143
60498,17775088,5331,0.3095238095238095
47968,17775089,5312,0.2482758620689655
59291,17775090,5331,0.2846153846153846
43379,17775091,5336,0.2661290322580645
60886,17775092,5331,0.2671755725190839
57394,17775093,5331,0.3524590163934426
53954,17775094,5336,0.3220338983050847
48214,17775095,5321,0.2444444444444444
57915,17775096,5331,0.2642857142857143
55613,17775097,5336,0.293103448275862
62313,17775098,5336,0.2916666666666667
57400,17775099,5331,0.2890625
57865,17775100,5336,0.2926829268292683
125589,17775101,5336,0.2644628099173554
126885,17775102,5321,0.2348484848484848
126886,17775103,5331,0.3471074380165289
144146,17775104,5321,0.2992125984251969
152272,17775105,5336,0.3135593220338983
97734,17775106,5336,0.2666666666666666
111617,17775107,5331,0.2301587301587301
86466,17775108,5336,0.3220338983050847
49230,17775109,5336,0.3518518518518518
57583,17775110,5336,0.2920353982300885
61419,17775111,5331,0.3675213675213675
57525,17775112,5331,0.3064516129032258
53582,17775113,5314,0.291044776119403
55585,17775114,5336,0.3217391304347826
53689,17775115,5336,0.2521008403361344
59330,17775116,5331,0.3445378151260504
48738,17775117,5331,0.5233644859813084
54092,17775118,5331,0.3170731707317073
45424,17775119,5331,0.336
44225,17775120,5336,0.2711864406779661
60956,17775121,5331,0.3416666666666667
47967,17775122,5321,0.2769230769230769
51260,17775123,5336,0.2666666666666666
50903,17775124,5336,0.2222222222222222
46358,17775125,5314,0.2773722627737226
56768,17775126,5336,0.3217391304347826
45560,17775127,5336,0.25
61140,17775128,5321,0.312
56774,17775129,5331,0.3684210526315789
55720,17775130,5321,0.3333333333333333
48802,17775131,5336,0.3333333333333333
45558,17775132,5331,0.4347826086956521
59548,17775133,5324,0.3467741935483871
48813,17775134,5336,0.3109243697478991
79052,17775135,5321,0.2391304347826087
55852,17775136,5324,0.3225806451612903
51269,17775137,5324,0.2671755725190839
60820,17775138,5321,0.2340425531914893
35575,17775139,5336,0.2540983606557377
42013,17775140,5321,0.2589928057553957
51870,17775141,5321,0.2377622377622377
50403,17775142,5336,0.3189655172413793
46227,17775143,5336,0.2403100775193798
40030,17775144,5331,0.3474576271186441
43065,17775145,5336,0.256198347107438
53589,17775146,5336,0.6179775280898876
53786,17775147,5336,0.4545454545454545
51846,17775148,5336,0.4368932038834951
51826,17775149,5336,0.4646464646464646
45151,17775150,5336,0.3846153846153846
53714,17775151,5336,0.4134615384615384
50900,17775152,5336,0.3448275862068966
55627,17775153,5336,0.3980582524271844
45950,17775154,5336,0.3703703703703703
46250,17775155,5336,0.3809523809523809
55432,17775156,5336,0.3689320388349514
42199,17775157,5324,0.415929203539823
74565,17775158,5336,0.53125
55700,17775159,5336,0.4313725490196078
35334,17775160,5336,0.3275862068965517
45153,17775161,5336,0.3577981651376147
62299,17775162,5336,0.3243243243243243
55559,17775163,5336,0.3274336283185841
57348,17775164,5336,0.2735042735042735
48198,17775165,5324,0.361344537815126
40330,17775166,5336,0.2966101694915254
48201,17775167,5336,0.2894736842105263
46760,17775168,5336,0.272
46249,17775169,5331,0.2890625
57401,17775170,5331,0.2608695652173913
43389,17775171,5331,0.2465753424657534
55746,17775172,5336,0.2580645161290322
79152,17775173,5331,0.2571428571428571
39346,17775174,5336,0.2661290322580645
55691,17775175,5331,0.2482269503546099
63784,17775176,5336,0.2556390977443609
56829,17775177,5336,0.2913385826771653
61011,17775178,5336,0.2689075630252101
39619,17775179,5336,0.2605042016806723
57530,17775180,5336,0.2408759124087591
61106,17775181,5331,0.2447552447552447
71519,17775182,5331,0.2447552447552447
39179,17775183,5336,0.2279411764705882
36246,17775184,5321,0.2713178294573643
39841,17775185,5336,0.2622950819672131
50893,17775186,5336,0.2627118644067797
38846,17775187,5336,0.3272727272727272
53784,17775188,5336,0.2666666666666666
51263,17775189,5331,0.3170731707317073
45123,17775190,5324,0.3015873015873015
61063,17775191,5336,0.3818181818181818
59430,17775192,5336,0.3070175438596491
45842,17775193,5336,0.2521008403361344
57478,17775194,5336,0.3303571428571428
36753,17775195,5336,0.2442748091603053
43417,17775196,5336,0.2704918032786885
65154,17775197,5336,0.2983870967741935
53956,17775198,5336,0.2424242424242424
55912,17775199,5331,0.2671755725190839
55876,17775200,5336,0.336283185840708
65299,17775201,5331,0.288
54081,17775202,5331,0.4122807017543859
53790,17775203,5321,0.2992125984251969
42070,17775204,5336,0.2396694214876033
55874,17775205,5336,0.2727272727272727
39800,17775206,5331,0.2558139534883721
48237,17775207,5324,0.288
60580,17775208,5336,0.3909090909090909
51941,17775209,5336,0.3103448275862069
55606,17775210,5331,0.3813559322033898
57779,17775211,5324,0.2868217054263566
63835,17775212,5331,0.4017094017094017
50647,17775213,5331,0.4107142857142857
74371,17775214,5331,0.3333333333333333
61001,17775215,5331,0.328
53543,17775216,5331,0.3360655737704918
61141,17775217,5331,0.3559322033898305
48402,17775218,5324,0.3504273504273504
55865,17775219,5331,0.3223140495867768
46232,17775220,5331,0.5046728971962616
39347,17775221,5331,0.3255813953488372
53982,17775222,5331,0.3416666666666667
50796,17775223,5331,0.282258064516129
59212,17775224,5331,0.3252032520325203
53857,17775225,5331,0.3109243697478991
51392,17775226,5331,0.4298245614035088
50450,17775227,5331,0.3008130081300813
54880,17775228,5336,0.3873873873873873
61156,17775229,5331,0.3278688524590163
43305,17775230,5331,0.304
48819,17775231,5331,0.3008130081300813
43601,17775232,5336,0.3275862068965517
50930,17775233,5331,0.2713178294573643
53976,17775234,5324,0.3471074380165289
50455,17775235,5331,0.3813559322033898
65168,17775236,5324,0.28125
61048,17775237,5336,0.3805309734513274
59312,17775238,5336,0.3025210084033613
55811,17775239,5336,0.3274336283185841
55741,17775240,5331,0.3445378151260504
54861,17775241,5321,0.2890625
48001,17775242,5336,0.2644628099173554
51402,17775243,5324,0.296875
50925,17775245,5336,0.3818181818181818
59565,17775246,5336,0.3333333333333333
62468,17775247,5336,0.2558139534883721
51154,17775248,5336,0.2711864406779661
67605,17775249,5336,0.2578125
65472,17775250,5336,0.3448275862068966
64041,17775251,5331,0.2706766917293233
84828,17775252,6515,0.3873873873873873
73544,17775253,6515,0.4897959183673469
73556,17775254,6515,0.3796296296296296
74875,17775255,6515,0.3783783783783784
108665,17775256,6515,0.3888888888888889
62530,17775257,6515,0.4392523364485981
66461,17775258,6515,0.4380952380952381
67808,17775259,6515,0.4466019417475728
73514,17775260,6515,0.4607843137254901
30934,17775261,6515,0.4466019417475728
61436,17775262,6515,0.4660194174757281
38519,17775263,6515,0.4519230769230769
50386,17775264,6515,0.4299065420560747
70364,17775265,6515,0.4433962264150943
45507,17775266,6515,0.4519230769230769
66077,17775267,6515,0.4528301886792453
74245,17775268,6515,0.4563106796116505
50788,17775269,3055,0.3283582089552239
49146,17775270,3055,0.2805755395683453
74884,17775271,3055,0.3
38823,17775272,3055,0.28
84007,17775273,3055,0.2763157894736842
58362,17775274,3055,0.3065693430656934
101876,17775275,3055,0.2781456953642384
54828,17775276,3055,0.2745098039215686
72549,17775277,3055,0.2837837837837837
58349,17775278,3055,0.28
98847,17775279,3055,0.2857142857142857
113733,17775280,3055,0.3259259259259259
107100,17775281,3055,0.25
42414,17775282,3055,0.4227642276422764
43743,17775283,3055,0.3138686131386861
61164,17775284,6515,0.3157894736842105
35481,17775285,6515,0.3361344537815126
74191,17775286,6515,0.3644859813084112
118941,17775287,3055,0.2836879432624113
119029,17775288,3055,0.3953488372093023
88857,17775289,6515,0.3220338983050847
120302,17775290,6515,0.3217391304347826
79228,17775291,3055,0.3333333333333333
86458,17775292,3055,0.432
80057,17775293,3055,0.2992700729927007
73170,17775294,6515,0.3220338983050847
113094,17775295,3055,0.3093525179856115
135155,17775296,6515,0.25
53715,17775297,3055,0.3260869565217391
48740,17775298,6515,0.3109243697478991
97331,17775299,3072,0.2689655172413793
45305,17775300,3055,0.3043478260869565
42241,17775301,3055,0.2727272727272727
77966,17775302,3072,0.2676056338028169
57570,17775303,3072,0.2533333333333333
84803,17775304,3072,0.25
74192,17775305,6515,0.3189655172413793
77428,17775306,3072,0.2877697841726618
55576,17775307,6515,0.6179775280898876
74893,17775308,6515,0.4545454545454545
58318,17775309,6515,0.4368932038834951
115458,17775310,6515,0.3846153846153846
84808,17775311,6515,0.4134615384615384
39471,17775312,6515,0.3448275862068966
78704,17775313,6515,0.3980582524271844
38531,17775314,6515,0.3703703703703703
60546,17775315,6515,0.3809523809523809
61566,17775316,6515,0.3689320388349514
63570,17775317,6515,0.3545454545454545
84137,17775318,6515,0.53125
29782,17775319,6515,0.3275862068965517
101516,17775320,6515,0.3577981651376147
80062,17775321,6515,0.3243243243243243
83905,17775322,3055,0.390625
87548,17775323,3055,0.3333333333333333
82810,17775324,3055,0.3006993006993007
46388,17775325,3055,0.2837837837837837
71515,17775326,3055,0.2692307692307692
73164,17775327,3055,0.3071428571428571
101235,17775328,3055,0.28
43127,17775329,3055,0.2957746478873239
76275,17775330,3055,0.28
72614,17775331,3055,0.2933333333333333
46414,17775332,6515,0.2913385826771653
108392,17775333,3055,0.2826086956521739
51242,17775334,3055,0.3208955223880597
82144,17775335,6515,0.3272727272727272
36033,17775336,3055,0.3533834586466165
80043,17775337,6515,0.3818181818181818
95185,17775338,6515,0.3070175438596491
101864,17775339,3055,0.3333333333333333
76419,17775340,3055,0.2925170068027211
82076,17775341,3055,0.3
66858,17775342,6515,0.2983870967741935
78001,17775343,3055,0.2818791946308724
106040,17775344,3055,0.3382352941176471
52314,17775345,6515,0.336283185840708
43430,17775346,3055,0.4047619047619047
48975,17775347,3055,0.2992700729927007
58314,17775348,3055,0.3111111111111111
58313,17775349,3055,0.2836879432624113
55801,17775350,6515,0.3909090909090909
58312,17775351,6515,0.3303571428571428
83874,17775352,3055,0.3134328358208955
49446,17775353,3055,0.3384615384615385
66874,17775354,3055,0.2846715328467153
42664,17775355,3055,0.4390243902439024
69257,17775356,3055,0.2808219178082192
66876,17775357,3055,0.2971014492753623
52405,17775358,3055,0.2647058823529412
49145,17775359,3055,0.366412213740458
46252,17775360,3055,0.3037037037037037
48218,17775361,6515,0.3873873873873873
45100,17775362,6515,0.3130434782608696
54859,17775363,3055,0.2971014492753623
77826,17775364,3055,0.3043478260869565
54858,17775365,3055,0.3358208955223881
76278,17775366,3055,0.3043478260869565
69457,17775367,6515,0.3274336283185841
57565,17775368,3055,0.3968253968253968
60556,17775369,3055,0.2992700729927007
63527,17775370,3055,0.3481481481481481
70369,17775372,6515,0.3818181818181818
31104,17775373,6515,0.3333333333333333
44996,17775374,3055,0.3111111111111111
50420,17775375,6515,0.3448275862068966
43415,17775380,794,0.6178861788617886
83568,17775652,5310,0.2222222222222222
90366,17775653,6792,0.1875
140704,17775655,5310,0.2110091743119266
174356,17775656,5310,0.1565217391304348
170294,17775657,5310,0.1538461538461538
120304,17775658,5310,0.1551724137931034
168149,17775660,5334,0.1594202898550724
166903,17775662,5334,0.176056338028169
197966,17775663,6789,0.1970802919708029
181540,17775664,5334,0.2071428571428571
193380,17775669,10786,0.1481481481481481
170936,17775670,10786,0.1698113207547169
129343,17775671,10786,0.1574074074074074
149728,17775673,10786,0.1559633027522936
170997,17775676,10786,0.1592920353982301
167222,17775677,10786,0.1623931623931624
26556,17775684,673,0.2105263157894736
26046,17775685,673,0.3113207547169811
23896,17775686,673,0.3055555555555556
6848,17775687,672,0.2972972972972973
40049,17775689,673,0.2882882882882883
32423,17775692,673,0.2796610169491525
39710,17775693,673,0.2773109243697479
42628,17776020,9475,0.1324503311258278
66087,17776022,9475,0.1342281879194631
156481,17776384,5324,0.3082706766917293
139982,17776386,5324,0.3571428571428571
189446,17776387,5334,0.1884057971014492
138446,17776388,5336,0.3504273504273504
173620,17776389,5336,0.1742424242424242
131543,17776390,5336,0.1782945736434108
137902,17776391,5336,0.1796875
187297,17776392,5334,0.1619718309859155
170062,17776394,5314,0.1917808219178082
193714,17776396,6289,0.1705426356589147
170288,17776405,6289,0.1666666666666666
141629,17776406,5324,0.2214285714285714
27594,17776702,10391,0.2589285714285714
21094,17776703,10391,0.2685185185185185
19859,17776704,10391,0.2649572649572649
16463,17776705,10391,0.2566371681415929
154305,17776706,14085,0.2685185185185185
99823,17776707,14085,0.2631578947368421
109079,17776708,14085,0.2735849056603773
93022,17776709,14085,0.2660550458715596
92354,17776710,407,0.1111111111111111
79298,17776711,407,0.1079136690647482
95452,17776712,11802,0.1372549019607843
54855,17776713,9522,0.125
165977,17776718,5407,0.1476510067114094
176971,17776721,8260,0.1168831168831168
36257,17776732,-1,
193358,17776736,10786,0.0916030534351145
165613,17776745,2294,0.1925925925925926
168925,17776746,1812,0.0691823899371069
38393,17776760,-1,
158668,17776764,986,0.1118421052631579
178991,17776767,5552,0.1510791366906475
103496,17776769,11575,0.1554054054054054
46159,17776770,9285,0.145631067961165
99026,17776771,14543,0.1489361702127659
86200,17776772,11575,0.1418918918918918
62294,17776773,13219,0.2037037037037037
61611,17776774,15089,0.1232876712328767
95546,17776775,9111,0.314516129032258
24618,17776776,9111,0.4196428571428571
39120,17776777,9111,0.4587155963302752
85136,17776778,9111,0.3089430894308943
25451,17776779,9111,0.3389830508474576
14985,17776780,9111,0.3149606299212598
12811,17776891,5202,0.2093023255813953
76975,17776893,5050,0.2014925373134328
95719,17776894,5202,0.25
70827,17776898,5202,0.2333333333333333
89796,17776905,5202,0.2301587301587301
12816,17776906,5202,0.247787610619469
113935,17776907,5050,0.2125984251968504
95723,17776908,5202,0.2413793103448276
20939,17776909,5202,0.2222222222222222
20938,17776911,5202,0.2105263157894736
12814,17776913,5202,0.2393162393162393
20937,17776914,5202,0.2393162393162393
95138,17776916,5202,0.2295081967213114
12812,17776917,5260,0.2116788321167883
12810,17776918,5202,0.2301587301587301
12776,17776919,5202,0.25
12792,17776920,5202,0.2170542635658914
12772,17776921,5202,0.2352941176470588
3055,17777020,7975,0.3503649635036496
17436,17777021,7975,0.3356643356643357
9588,17777022,7975,0.3591549295774648
23742,17777023,7975,0.3379310344827586
63978,17777024,7973,0.3428571428571428
19739,17777025,7973,0.3392857142857143
5902,17777027,4704,0.2876712328767123
35790,17777028,7975,0.2653061224489796
43104,17777029,7975,0.2666666666666666
62356,17777030,7975,0.2745098039215686
90497,17777031,7975,0.2515723270440251
8415,17777033,4704,0.2876712328767123
8416,17777034,4704,0.2857142857142857
14791,17777035,4704,0.2876712328767123
24369,17777036,7975,0.3450704225352112
15415,17777037,4704,0.3006993006993007
17437,17777038,4704,0.3076923076923077
19356,17777039,7975,0.3333333333333333
25719,17777040,4704,0.2818791946308724
23486,17777041,4704,0.2916666666666667
5901,17777042,7975,0.2884615384615384
3053,17777043,4704,0.28
19357,17777044,7975,0.3496503496503496
16651,17777045,7975,0.3496503496503496
29236,17777046,7975,0.3517241379310344
11523,17777047,7975,0.3900709219858156
36046,17777048,7975,0.3404255319148936
80973,17777049,7975,0.2483221476510067
69296,17777050,7975,0.2482758620689655
9579,17777051,7975,0.3873239436619718
40094,17777052,7975,0.2933333333333333
31761,17777053,7975,0.2925170068027211
5900,17777054,7975,0.3680555555555556
7228,17777055,7975,0.35
5899,17777056,7975,0.3263888888888889
87873,17777057,7975,0.2808219178082192
95983,17777058,7975,0.2818791946308724
53513,17777059,7975,0.375886524822695
32933,17777061,4704,0.24
43287,17777063,7975,0.3289473684210526
109314,17777064,7975,0.24375
109323,17777065,7975,0.2420382165605095
39539,17777066,7975,0.2534246575342466
39454,17777067,7975,0.2550335570469799
14788,17777068,7975,0.3475177304964539
11519,17777069,7975,0.3759398496240601
11516,17777070,7975,0.3623188405797101
19742,17777071,7975,0.3617021276595745
3049,17777072,7975,0.3566433566433566
9603,17777073,7975,0.2649006622516556
4459,17777074,7975,0.2635135135135135
43429,17777075,7975,0.3698630136986301
55893,17777076,7975,0.3333333333333333
55712,17777077,7975,0.3266666666666666
16111,17777078,7975,0.3402777777777778
29583,17777079,7975,0.3310810810810811
66724,17777080,7975,0.3636363636363636
25127,17777081,7975,0.3288590604026846
26055,17777082,7975,0.3680555555555556
23092,17777083,7975,0.2763157894736842
12760,17777084,7975,0.2751677852348993
48962,17777085,7975,0.2635135135135135
74717,17777086,7975,0.2649006622516556
20889,17777087,7975,0.3566433566433566
77200,17777088,7975,0.2792207792207792
80964,17777089,7975,0.2781456953642384
93581,17777090,7975,0.3862068965517241
42665,17777091,7975,0.3379310344827586
70647,17777092,7975,0.3466666666666667
45219,17777093,7975,0.3401360544217687
12774,17777094,7975,0.3469387755102041
54943,17777095,7975,0.3288590604026846
31885,17777096,7975,0.3401360544217687
31898,17777097,7975,0.3356643356643357
9600,17777098,7975,0.3566433566433566
