,protein_pdb_id,ligand_pdb_id,ligand_expo_id,pose,rmsd,docking_score,posit_probability,fingerprint_similarity,shape_similarity
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_4med_chainA_altlocNone_docking-templateNone_3bgq-VX2_ligand.sdf_1,4med,3bgq,VX2,1,1.91318253783504,-12.021386,0.1800000071525573,0.3888888888888889,0.8139438033103943
kinoml_OEPositDockingFeaturizer_Human_JAK2_rcsb_4aqc_chainA_altlocNone_docking-templateNone_5aep-QUP_ligand.sdf_1,4aqc,5aep,QUP,1,3.163670229338071,-8.448772,0.1800000071525573,0.4634146341463415,0.6469312906265259
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5aaf_chainA_altlocNone_docking-templateNone_5dn3-ATP_ligand.sdf_1,5aaf,5dn3,ATP,1,10.24563472427286,-9.122021,0.2399999946355819,0.2346368715083799,0.8090496063232422
kinoml_OEPositDockingFeaturizer_Mouse_PKACa_rcsb_4iai_chainA_altlocNone_docking-templateNone_3idc-ANP_ligand.sdf_1,4iai,3idc,ANP,1,0.7537049349926389,-21.302498,0.89,0.7948717948717948,1.126612663269043
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_4utd_chainA_altlocNone_docking-templateNone_4dea-NHI_ligand.sdf_1,4utd,4dea,NHI,1,3.077756288147385,-15.356209,0.2399999946355819,0.1910828025477707,0.7817098498344421
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_3jpv_chainA_altlocNone_docking-templateNone_5dgz-L20_ligand.sdf_1,3jpv,5dgz,L20,1,6.174467866410297,-14.813978,0.2399999946355819,0.5531914893617021,0.7587337493896484
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_4wt6_chainA_altlocNone_docking-templateNone_3cy3-JN5_ligand.sdf_1,4wt6,3cy3,JN5,1,7.594261486051064,-12.015355,0.5,0.4375,0.8920782208442688
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_4rc2_chainA_altlocNone_docking-templateNone_3r01-UNE_ligand.sdf_1,4rc2,3r01,UNE,1,2.0345466816959497,-10.209909,0.2399999946355819,0.247787610619469,0.7093883156776428
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_6vpg_chainA_altlocNone_docking-templateNone_5orn-ADP_ligand.sdf_1,6vpg,5orn,ADP,1,1.2503594298055674,-7.225879,0.89,0.8461538461538461,1.2866573333740234
kinoml_OEPositDockingFeaturizer_Human_BRAF_rcsb_6v2w_chainA_altlocNone_docking-templateNone_6v2y-ANP_ligand.sdf_1,6v2w,6v2y,ANP,1,0.2692793848343654,18.963348,0.99,0.7831325301204819,1.3255515098571775
kinoml_OEPositDockingFeaturizer_Human_IRAK4_rcsb_2nry_chainA_altlocNone_docking-templateNone_6f3d-CJT_ligand.sdf_1,2nry,6f3d,CJT,1,1.4407672187315437,-18.380754,0.1800000071525573,0.2651933701657458,0.8592017292976379
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_1xr1_chainA_altlocNone_docking-templateNone_4xhk-3YR_ligand.sdf_1,1xr1,4xhk,3YR,1,1.9727250731629364,-15.147972,0.2399999946355819,0.2439024390243902,0.6779230833053589
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_4byi_chainA_altlocNone_docking-templateNone_5zan-9A6_ligand.sdf_1,4byi,5zan,9A6,1,8.756656020208284,-10.63032,0.2399999946355819,0.3647058823529411,0.7396271824836731
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_6vru_chainA_altlocNone_docking-templateNone_3vbv-0FK_ligand.sdf_1,6vru,3vbv,0FK,1,1.9742960589970868,-8.042538,0.43,0.3773584905660377,1.14445698261261
kinoml_OEPositDockingFeaturizer_Human_JAK2_rcsb_6vng_chainA_altlocNone_docking-templateNone_4e4m-0NH_ligand.sdf_1,6vng,4e4m,0NH,1,3.3552414414516853,-13.790179,0.1800000071525573,0.3647058823529411,0.6656966805458069
kinoml_OEPositDockingFeaturizer_Mouse_PKACa_rcsb_4iad_chainA_altlocNone_docking-templateNone_5jr7-ADP_ligand.sdf_1,4iad,5jr7,ADP,1,0.5968386778748572,-23.619522,0.99,0.8356164383561644,1.3419147729873655
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_2w1f_chainA_altlocNone_docking-templateNone_3myg-EML_ligand.sdf_1,2w1f,3myg,EML,1,9.653057990433222,-9.263761,0.2399999946355819,0.3137254901960784,0.6769117116928101
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5aae_chainA_altlocNone_docking-templateNone_4deb-NHJ_ligand.sdf_1,5aae,4deb,NHJ,1,1.834214666947259,-12.410812,0.1800000071525573,0.3270440251572327,0.8467978835105896
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5dos_chainA_altlocNone_docking-templateNone_5aad-5GX_ligand.sdf_1,5dos,5aad,5GX,1,12.19513310074259,4.75373,0.0099999997764825,0.1796407185628742,0.7814719676971436
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_4wsy_chainA_altlocNone_docking-templateNone_4xh6-HUL_ligand.sdf_1,4wsy,4xh6,HUL,1,1.8982113949715929,-9.783115,0.3300000131130218,0.4148148148148148,0.8505834937095642
kinoml_OEPositDockingFeaturizer_Human_BTK_rcsb_7n5o_chainA_altlocNone_docking-templateNone_4zly-4RU_ligand.sdf_1,7n5o,4zly,4RU,1,2.7584814015789814,11.258595,0.42,0.4578313253012048,1.0039581060409546
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_6kzi_chainA_altlocNone_docking-templateNone_3bgz-VX3_ligand.sdf_1,6kzi,3bgz,VX3,1,4.266570602759708,-11.416273,0.1800000071525573,0.316546762589928,0.8087921142578125
kinoml_OEPositDockingFeaturizer_Mouse_PKACa_rcsb_4iad_chainA_altlocNone_docking-templateNone_3x2u-ATP_ligand.sdf_1,4iad,3x2u,ATP,1,1.726971225267875,-19.947048,0.89,0.8076923076923077,1.1413185596466064
kinoml_OEPositDockingFeaturizer_Human_JAK2_rcsb_4aqc_chainA_altlocNone_docking-templateNone_6wtn-RXT_ligand.sdf_1,4aqc,6wtn,RXT,1,3.2015591242528942,-11.481075,0.1800000071525573,0.2981366459627329,0.6542536616325378
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_3cy3_chainA_altlocNone_docking-templateNone_6vrv-WFY_ligand.sdf_1,3cy3,6vrv,WFY,1,4.027446591260341,-13.158735,0.1800000071525573,0.3142857142857143,0.8526371121406555
kinoml_OEPositDockingFeaturizer_Human_JAK2_rcsb_6x8e_chainA_altlocNone_docking-templateNone_6wto-3JW_ligand.sdf_1,6x8e,6wto,3JW,1,1.4472502574511117,-8.56229,0.5,0.5030674846625767,1.029548168182373
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_4k0y_chainA_altlocNone_docking-templateNone_3cy3-JN5_ligand.sdf_1,4k0y,3cy3,JN5,1,5.050410126360476,-8.549314,0.2300000041723251,0.3741935483870968,0.8790578246116638
kinoml_OEPositDockingFeaturizer_Human_JAK2_rcsb_4yti_chainA_altlocNone_docking-templateNone_6vng-R6M_ligand.sdf_1,4yti,6vng,R6M,1,8.816842002368924,-7.884924,0.2399999946355819,0.375,0.6843650341033936
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5os5_chainA_altlocNone_docking-templateNone_4byi-FH3_ligand.sdf_1,5os5,4byi,FH3,1,5.273173266288175,6.041671,0.0199999995529651,0.3087248322147651,0.9019671678543092
kinoml_OEPositDockingFeaturizer_Human_BTK_rcsb_7n5o_chainA_altlocNone_docking-templateNone_7kxo-X9S_ligand.sdf_1,7n5o,7kxo,X9S,1,13.3964868285994,2.374546,0.0099999997764825,0.2619047619047619,0.6671598553657532
kinoml_OEPositDockingFeaturizer_Mouse_PKACa_rcsb_4iai_chainA_altlocNone_docking-templateNone_3x2u-ATP_ligand.sdf_1,4iai,3x2u,ATP,1,1.9021493445658408,-22.503172,0.89,0.8076923076923077,1.1287152767181396
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_3m11_chainA_altlocNone_docking-templateNone_5orz-ADP_ligand.sdf_1,3m11,5orz,ADP,1,2.381926640037119,-10.820927,0.2399999946355819,0.2395833333333333,0.6246485114097595
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_6l14_chainA_altlocNone_docking-templateNone_4k0y-1OA_ligand.sdf_1,6l14,4k0y,1OA,1,7.763066320231181,-10.852654,0.2399999946355819,0.4246575342465753,0.8900444507598877
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_2w1f_chainA_altlocNone_docking-templateNone_4jaj-XU1_ligand.sdf_1,2w1f,4jaj,XU1,1,4.098003066535374,-8.877256,0.1800000071525573,0.4464285714285714,0.7827886343002319
kinoml_OEPositDockingFeaturizer_Mouse_PKACa_rcsb_6mm7_chainD_altlocNone_docking-templateNone_4iaf-ADP_ligand.sdf_1,6mm7,4iaf,ADP,1,3.5883000462924244,-6.075207,0.89,0.8461538461538461,1.2413060665130615
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_5kgg_chainA_altlocNone_docking-templateNone_2xj0-XJ0_ligand.sdf_1,5kgg,2xj0,XJ0,1,3.637774101929183,-5.420597,0.2399999946355819,0.2,0.8152425289154053
kinoml_OEPositDockingFeaturizer_Human_TRKA_rcsb_5kmm_chainA_altlocNone_docking-templateNone_6pma-OQS_ligand.sdf_1,5kmm,6pma,OQS,1,9.650022728816063,-9.727953,0.2399999946355819,0.4210526315789473,0.7613195776939392
kinoml_OEPositDockingFeaturizer_Mouse_PKACa_rcsb_4ib3_chainA_altlocNone_docking-templateNone_1bx6-BA1_ligand.sdf_1,4ib3,1bx6,BA1,1,9.59443426680281,-2.078066,0.2399999946355819,0.2608695652173913,0.6020856499671936
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_3jy0_chainA_altlocNone_docking-templateNone_3f2a-985_ligand.sdf_1,3jy0,3f2a,985,1,5.345855542380472,-12.283532,0.1800000071525573,0.3555555555555555,0.8890279531478882
kinoml_OEPositDockingFeaturizer_Human_JAK2_rcsb_4f09_chainA_altlocNone_docking-templateNone_6vne-2TA_ligand.sdf_1,4f09,6vne,2TA,1,3.18655874708888,-8.087256,0.2399999946355819,0.2857142857142857,0.5746746063232422
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_5v82_chainA_altlocNone_docking-templateNone_2bik-BI1_ligand.sdf_1,5v82,2bik,BI1,1,5.74854356589843,-15.231456,0.2399999946355819,0.3522727272727273,0.7871009111404419
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_5kgi_chainA_altlocNone_docking-templateNone_4alw-HY7_ligand.sdf_1,5kgi,4alw,HY7,1,3.15049261158508,-11.286196,0.2399999946355819,0.3232323232323232,0.7122313976287842
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_2xj0_chainA_altlocNone_docking-templateNone_6ayd-C2J_ligand.sdf_1,2xj0,6ayd,C2J,1,2.955311520266211,-10.575866,0.1800000071525573,0.1666666666666666,0.7597906589508057
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_3uo4_chainA_altlocNone_docking-templateNone_6r49-ADP_ligand.sdf_1,3uo4,6r49,ADP,1,8.32001613691455,-11.114262,0.2399999946355819,0.1645569620253164,0.7826899886131287
kinoml_OEPositDockingFeaturizer_Human_BTK_rcsb_4yhf_chainB_altlocNone_docking-templateNone_6nfh-KLM_ligand.sdf_1,4yhf,6nfh,KLM,1,2.5003240512203835,-14.760787,0.2399999946355819,0.4299065420560747,0.6198833584785461
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_3bgz_chainA_altlocNone_docking-templateNone_3uix-Q17_ligand.sdf_1,3bgz,3uix,Q17,1,4.818184281731789,-10.358428,0.4199999868869781,0.4477611940298507,0.994546115398407
kinoml_OEPositDockingFeaturizer_Human_MAP2K1_rcsb_3v04_chainA_altlocNone_docking-templateNone_3dv3-ATP_ligand.sdf_1,3v04,3dv3,ATP,1,11.799767187424475,-12.510121,0.050000000745058,0.5654008438818565,0.6325616836547852
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_4dea_chainA_altlocNone_docking-templateNone_3w10-RO9_ligand.sdf_1,4dea,3w10,RO9,1,5.596192351947885,-11.129112,0.2300000041723251,0.4489795918367347,0.827322244644165
kinoml_OEPositDockingFeaturizer_Mouse_PKACa_rcsb_3idc_chainA_altlocNone_docking-templateNone_4dg0-ANP_ligand.sdf_1,3idc,4dg0,ANP,1,0.4772607321492221,-24.587416,0.99,0.891566265060241,1.250208616256714
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5dnr_chainA_altlocNone_docking-templateNone_5orp-ADP_ligand.sdf_1,5dnr,5orp,ADP,1,0.3173335084033121,-17.365885,0.89,0.782051282051282,1.257675290107727
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_4xh6_chainA_altlocNone_docking-templateNone_3vbq-0F5_ligand.sdf_1,4xh6,3vbq,0F5,1,5.719908325314314,-16.082752,0.1800000071525573,0.323943661971831,0.7271092534065247
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_6l11_chainA_altlocNone_docking-templateNone_3cy2-MB9_ligand.sdf_1,6l11,3cy2,MB9,1,4.385889246009397,-10.420665,0.2399999946355819,0.4233576642335766,0.717174232006073
kinoml_OEPositDockingFeaturizer_Human_BTK_rcsb_6xe4_chainA_altlocNone_docking-templateNone_7kxp-X9V_ligand.sdf_1,6xe4,7kxp,X9V,1,12.978619393018551,-9.325891,0.2399999946355819,0.4869565217391304,0.8119479417800903
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_3up2_chainA_altlocNone_docking-templateNone_3h0z-45B_ligand.sdf_1,3up2,3h0z,45B,1,4.516206164058398,-11.201763,0.3300000131130218,0.5445544554455446,0.8618186712265015
kinoml_OEPositDockingFeaturizer_Human_BTK_rcsb_6ep9_chainA_altlocNone_docking-templateNone_6hrp-GMQ_ligand.sdf_1,6ep9,6hrp,GMQ,1,0.6789696511877705,-13.981402,0.79,0.5757575757575758,0.9960750341415404
kinoml_OEPositDockingFeaturizer_Human_TRKA_rcsb_5wr7_chainA_altlocNone_docking-templateNone_6nsp-L0P_ligand.sdf_1,5wr7,6nsp,L0P,1,14.419368012189985,-9.253882,0.2399999946355819,0.4752475247524752,0.5068637132644653
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_1yxt_chainA_altlocNone_docking-templateNone_3f2a-985_ligand.sdf_1,1yxt,3f2a,985,1,5.412230656577748,-13.553676,0.2399999946355819,0.2709677419354839,0.7135347127914429
kinoml_OEPositDockingFeaturizer_Human_MAP2K1_rcsb_4u7z_chainA_altlocNone_docking-templateNone_4an2-EUI_ligand.sdf_1,4u7z,4an2,EUI,1,1.9963790805689516,-9.106746,0.1800000071525573,0.4398340248962655,0.4130382835865021
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_2o63_chainA_altlocNone_docking-templateNone_4k1b-1OC_ligand.sdf_1,2o63,4k1b,1OC,1,9.974271449381453,-8.589639,0.1800000071525573,0.2823529411764706,0.6959966421127319
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_5n4z_chainA_altlocNone_docking-templateNone_4n70-2HX_ligand.sdf_1,5n4z,4n70,2HX,1,1.7041965582323275,-16.42606,0.050000000745058,0.288,0.4837283194065094
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_6vru_chainA_altlocNone_docking-templateNone_5kzi-6YN_ligand.sdf_1,6vru,5kzi,6YN,1,6.245528947872203,-11.350743,0.1800000071525573,0.3184713375796178,0.7595524787902832
kinoml_OEPositDockingFeaturizer_Human_MAP2K1_rcsb_2p55_chainA_altlocNone_docking-templateNone_3mbl-ADP_ligand.sdf_1,2p55,3mbl,ADP,1,12.14838540254996,7.00638,0.0099999997764825,0.5511111111111111,0.7054766416549683
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_1yxu_chainA_altlocNone_docking-templateNone_5kge-6SN_ligand.sdf_1,1yxu,5kge,6SN,1,2.2699117824267963,9.400946,0.2399999946355819,0.1764705882352941,0.8385718464851379
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_4dee_chainA_altlocNone_docking-templateNone_5zan-9A6_ligand.sdf_1,4dee,5zan,9A6,1,8.402536497614872,-14.324673,0.23999999463558197,0.2634730538922156,0.6713582277297974
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_2o63_chainA_altlocNone_docking-templateNone_2o3p-QUE_ligand.sdf_1,2o63,2o3p,QUE,1,6.802366292829149,-12.169989,0.91,0.9344262295081968,1.56217360496521
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_1ol7_chainA_altlocNone_docking-templateNone_5aad-5GX_ligand.sdf_1,1ol7,5aad,5GX,1,9.744117643746529,-13.810608,0.23999999463558197,0.1910828025477707,0.7936823964118958
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_6pcw_chainA_altlocNone_docking-templateNone_5dgz-L20_ligand.sdf_1,6pcw,5dgz,L20,1,1.090841403076849,-16.775835,0.23999999463558197,0.40522875816993464,0.7381377816200256
kinoml_OEPositDockingFeaturizer_Human_MAP2K1_rcsb_7b94_chainB_altlocNone_docking-templateNone_4ark-ADP_ligand.sdf_1,7b94,4ark,ADP,1,0.5480382522469813,16.185892,0.89,0.624390243902439,0.735185444355011
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_5dia_chainA_altlocNone_docking-templateNone_4dtk-7LI_ligand.sdf_1,5dia,4dtk,7LI,1,6.441289349190891,-13.050928,0.23999999463558197,0.2692307692307692,0.6792548298835754
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_4iaa_chainA_altlocNone_docking-templateNone_2xj0-XJ0_ligand.sdf_1,4iaa,2xj0,XJ0,1,6.231541155016686,-9.605275,0.019999999552965164,0.1320754716981132,0.5784091353416443
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5os0_chainA_altlocNone_docking-templateNone_2x6d-X6D_ligand.sdf_1,5os0,2x6d,X6D,1,7.317397314582519,13.225362,0.009999999776482582,0.23076923076923078,0.5693894624710083
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_5dwr_chainA_altlocNone_docking-templateNone_5v80-971_ligand.sdf_1,5dwr,5v80,971,1,0.705509818109058,-14.629789,0.23000000417232513,0.4,0.9653513431549072
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_3f2a_chainA_altlocNone_docking-templateNone_4rc4-3OK_ligand.sdf_1,3f2a,4rc4,3OK,1,0.9488172394334714,-13.042973,0.18000000715255737,0.3194444444444444,0.7024198770523071
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_6vrv_chainA_altlocNone_docking-templateNone_5kgk-6SD_ligand.sdf_1,6vrv,5kgk,6SD,1,6.599348755748554,-9.591119,0.05000000074505806,0.22,0.7249911427497864
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5orz_chainA_altlocNone_docking-templateNone_2w1g-L0G_ligand.sdf_1,5orz,2w1g,L0G,1,10.499653385435433,1.769546,0.009999999776482582,0.23225806451612904,0.7568045258522034
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_4rc4_chainA_altlocNone_docking-templateNone_1yxv-LI6_ligand.sdf_1,4rc4,1yxv,LI6,1,4.000969195082609,-8.19002,0.23999999463558197,0.38181818181818183,0.843335747718811
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_6vpm_chainA_altlocNone_docking-templateNone_4dhf-0K6_ligand.sdf_1,6vpm,4dhf,0K6,1,10.055731965582433,-1.6808,0.009999999776482582,0.2929936305732484,0.6950668692588806
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_2o64_chainA_altlocNone_docking-templateNone_6pcw-O97_ligand.sdf_1,2o64,6pcw,O97,1,1.081816326932345,-12.708709,0.23000000417232513,0.3937007874015748,0.8867265582084656
kinoml_OEPositDockingFeaturizer_Human_BRAF_rcsb_4e4x_chainA_altlocNone_docking-templateNone_3skc-BR2_ligand.sdf_1,4e4x,3skc,BR2,1,1.0031515183410729,-15.096445,0.72,0.449438202247191,0.9183074235916138
kinoml_OEPositDockingFeaturizer_Human_IRAK4_rcsb_6o95_chainA_altlocNone_docking-templateNone_4ztn-4S3_ligand.sdf_1,6o95,4ztn,4S3,1,0.8927592639946536,-12.180437,0.33000001311302185,0.47398843930635837,0.9316772222518921
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_5kzi_chainA_altlocNone_docking-templateNone_3jy0-LYG_ligand.sdf_1,5kzi,3jy0,LYG,1,2.695096076884155,-13.36197,0.23000000417232513,0.39215686274509803,0.7899713516235352
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_6vrv_chainA_altlocNone_docking-templateNone_2o64-MYU_ligand.sdf_1,6vrv,2o64,MYU,1,6.942958522379222,-10.250722,0.18000000715255737,0.19672131147540983,0.7289469242095947
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_5kgg_chainA_altlocNone_docking-templateNone_5kcx-6S3_ligand.sdf_1,5kgg,5kcx,6S3,1,1.7326100307104646,-8.421956,0.23999999463558197,0.3008849557522124,0.5280537605285645
kinoml_OEPositDockingFeaturizer_Mouse_PKACa_rcsb_4ib1_chainA_altlocNone_docking-templateNone_3fjq-ATP_ligand.sdf_1,4ib1,3fjq,ATP,1,1.9260859274705269,-13.982403,0.89,0.8076923076923077,1.1332826614379883
kinoml_OEPositDockingFeaturizer_Human_JAK2_rcsb_6vgl_chainA_altlocNone_docking-templateNone_5cf6-50O_ligand.sdf_1,6vgl,5cf6,50O,1,0.9902599275634303,-12.597851,0.23000000417232513,0.44594594594594594,0.8817864060401917
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_6pcw_chainA_altlocNone_docking-templateNone_3r01-UNE_ligand.sdf_1,6pcw,3r01,UNE,1,1.2472027902470388,-9.066648,0.18000000715255737,0.3584905660377358,0.7404382824897766
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_4k18_chainA_altlocNone_docking-templateNone_3r04-UNQ_ligand.sdf_1,4k18,3r04,UNQ,1,2.9018711006203195,-15.213358,0.18000000715255737,0.3291139240506329,0.8574575781822205
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_4k18_chainA_altlocNone_docking-templateNone_2o65-MYF_ligand.sdf_1,4k18,2o65,MYF,1,5.017504001900837,-13.58135,0.23000000417232513,0.34965034965034963,0.7949774861335754
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_3vbv_chainA_altlocNone_docking-templateNone_3cy2-MB9_ligand.sdf_1,3vbv,3cy2,MB9,1,5.07106712035351,-8.622358,0.23000000417232513,0.40384615384615385,0.8727434873580933
kinoml_OEPositDockingFeaturizer_Human_JAK2_rcsb_6tpd_chainA_altlocNone_docking-templateNone_5usy-SKE_ligand.sdf_1,6tpd,5usy,SKE,1,1.1084447563039737,-11.28818,0.23000000417232513,0.35772357723577236,0.8511245250701904
kinoml_OEPositDockingFeaturizer_Human_JAK2_rcsb_4f08_chainB_altlocNone_docking-templateNone_6tpd-QZ8_ligand.sdf_1,4f08,6tpd,QZ8,1,3.374798233620353,-10.587056,0.41999998688697815,0.2912621359223301,1.183790922164917
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_2o64_chainA_altlocNone_docking-templateNone_4bzo-676_ligand.sdf_1,2o64,4bzo,676,1,8.184703517334434,-4.779581,0.18000000715255737,0.3108108108108108,0.639366090297699
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_1yxx_chainA_altlocNone_docking-templateNone_3vbv-0FK_ligand.sdf_1,1yxx,3vbv,0FK,1,1.4587808510631648,-9.678389,0.23000000417232513,0.5054945054945055,0.911608099937439
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5ors_chainA_altlocNone_docking-templateNone_5orr-ADP_ligand.sdf_1,5ors,5orr,ADP,1,0.21302981881347882,14.637881,0.99,0.8356164383561644,1.550291895866394
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_2c3i_chainB_altlocNone_docking-templateNone_4mta-2D2_ligand.sdf_1,2c3i,4mta,2D2,1,4.461282782638495,-9.776675,0.18000000715255737,0.46296296296296297,0.7840244174003601
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_5kge_chainA_altlocNone_docking-templateNone_4n6z-2HW_ligand.sdf_1,5kge,4n6z,2HW,1,5.1965783224030755,-14.108744,0.23999999463558197,0.26666666666666666,0.7623358964920044
kinoml_OEPositDockingFeaturizer_Mouse_PKACa_rcsb_4xw6_chainA_altlocNone_docking-templateNone_6mm6-ANP_ligand.sdf_1,4xw6,6mm6,ANP,1,3.519866360183066,-23.710142,0.89,0.7948717948717948,1.1374332904815674
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_2bik_chainB_altlocNone_docking-templateNone_6vrv-WFY_ligand.sdf_1,2bik,6vrv,WFY,1,3.5275696952073754,-12.003519,0.23999999463558197,0.348993288590604,0.7729480862617493
kinoml_OEPositDockingFeaturizer_Human_IRAK4_rcsb_6vql_chainC_altlocNone_docking-templateNone_4ztm-4S2_ligand.sdf_1,6vql,4ztm,4S2,1,8.780766208025357,5.737086,0.009999999776482582,0.5562130177514792,0.7649487257003784
kinoml_OEPositDockingFeaturizer_Human_JAK2_rcsb_6vni_chainA_altlocNone_docking-templateNone_6vng-R6M_ligand.sdf_1,6vni,6vng,R6M,1,1.063166756737427,-11.467682,0.89,0.7358490566037735,1.4342939853668213
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_5c1q_chainB_altlocNone_docking-templateNone_4dtk-7LI_ligand.sdf_1,5c1q,4dtk,7LI,1,5.411236346714123,-11.187284,0.23999999463558197,0.25,0.7497788071632385
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_4ll5_chainA_altlocNone_docking-templateNone_5kge-6SN_ligand.sdf_1,4ll5,5kge,6SN,1,5.942203565537429,-8.510829,0.18000000715255737,0.39603960396039606,0.8565716743469238
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_2o3p_chainA_altlocNone_docking-templateNone_4n6y-2HV_ligand.sdf_1,2o3p,4n6y,2HV,1,11.467382231791177,-1.649341,0.009999999776482582,0.27906976744186046,0.8486943244934082
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_5kgg_chainA_altlocNone_docking-templateNone_6no8-KUY_ligand.sdf_1,5kgg,6no8,KUY,1,5.9783864205610175,-9.156171,0.23999999463558197,0.27419354838709675,0.5595046877861023
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_5v80_chainA_altlocNone_docking-templateNone_5n5m-8O8_ligand.sdf_1,5v80,5n5m,8O8,1,5.259524459346257,-14.143725,0.23999999463558197,0.40993788819875776,0.7959808111190796
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_4xhk_chainB_altlocNone_docking-templateNone_3t9i-3T9_ligand.sdf_1,4xhk,3t9i,3T9,1,3.5254485884777838,-11.700832,0.18000000715255737,0.4370860927152318,0.7265990376472473
kinoml_OEPositDockingFeaturizer_Human_BTK_rcsb_7kxq_chainA_altlocNone_docking-templateNone_6w06-S5M_ligand.sdf_1,7kxq,6w06,S5M,1,0.6743542249364611,-16.472528,0.33000001311302185,0.48756218905472637,0.9388605356216431
kinoml_OEPositDockingFeaturizer_Human_JAK2_rcsb_3e64_chainA_altlocNone_docking-templateNone_6vni-R61_ligand.sdf_1,3e64,6vni,R61,1,9.827132548794637,-12.317925,0.019999999552965164,0.3583815028901734,0.5199868083000183
